0.063239,0.030559,0.016546,0.129967,0.018409,5.5
0.175081,0.099138,0.088792,0.200064,0.006308,6.5
0.466649,0.145972,0.066648,1.151376,0.007,8
1.171999,0.574146,0.362479,1.849385,0.005572,7
0.131883,0.070765,0.052719,0.223758,0.001889,3
0.130603,0.08098,0.055138,0.231563,0.002245,3
0.202276,0.1247,0.105244,0.238529,0.006656,6.5
0.4414,0.202586,0.111111,0.973344,0.010126,5
1.127066,0.531661,0.329845,1.854227,0.001106,7
0.074616,0.0358,0.023437,0.129084,0.010771,5.5
0.074122,0.042259,0.030003,0.13071,0.018176,5.5
0.896772,0.412948,0.252073,1.505705,0.002295,7
0.140993,0.081269,0.062114,0.26465,0.006107,3
0.129109,0.07569,0.056673,0.253352,0.00038,3
0.098576,0.044813,0.033903,0.174403,0.009627,6
0.13027,0.077793,0.058084,0.218062,0.00588,3
0.074569,0.039952,0.022066,0.159396,0.017485,6
0.093615,0.058261,0.038199,0.127467,0.000792,3
0.086761,0.04083,0.028125,0.153415,0.010148,6
0.111601,0.067687,0.054891,0.191765,0.008706,3
0.080859,0.036129,0.025025,0.124318,0.000588,6
1.102639,0.538398,0.340996,1.778776,0.003317,7
0.486063,0.158886,0.078832,1.213506,0.002177,8

