0.098145,0.033423,0.018896,0.217322,0.003331,6
0.066354,0.030354,0.019081,0.106394,0.007103,6
0.078173,0.038168,0.026388,0.182226,0.024032,6
0.471575,0.211467,0.123053,1.040839,0.001772,5
1.058726,0.495226,0.310207,1.665733,0.011095,7
0.134268,0.080142,0.057782,0.237307,0.003038,3
1.165094,0.559601,0.358124,1.724786,0.009619,7
0.147415,0.090176,0.082038,0.161063,0.010736,6.5
1.13267,0.552599,0.353737,1.854566,0.003788,7
0.133197,0.079913,0.060447,0.263403,0.006963,3
0.453551,0.191987,0.107492,1.013645,0.009537,5
0.087254,0.036932,0.026494,0.17741,0.017863,6
0.199179,0.125597,0.107636,0.267773,0.008575,6.5
0.0907,0.050648,0.036274,0.154726,0.012688,5.5
0.894635,0.410201,0.254739,1.484449,0.005752,7
0.368226,0.128844,0.068092,0.903918,0.011046,8
0.08195,0.034898,0.020091,0.172471,0.023224,6
0.07914,0.044172,0.031027,0.134996,0.006787,4
0.115715,0.068402,0.053405,0.223529,0.010654,3
0.175024,0.112811,0.091697,0.184858,0.007674,6.5
0.129259,0.077899,0.056405,0.221713,0.00519,3
0.088154,0.024486,0.017096,0.168464,0.014419,6
0.153087,0.085061,0.061626,0.292164,0.001797,3
0.090417,0.027172,0.013826,0.2,0.005415,6

