0.184336,0.111323,0.093444,0.218354,0.001625,6.5
0.097074,0.049343,0.034547,0.163198,0.00317,6
0.135778,0.073729,0.051675,0.24934,0.033638,3
0.533024,0.235964,0.152959,1.081158,0.014065,5
0.431076,0.194455,0.106414,0.939653,0.008418,5
1.124966,0.520833,0.327728,1.892303,0.013858,7
0.158096,0.106097,0.089026,0.17581,0.017502,6.5
0.429876,0.148507,0.08685,1.073875,0.009748,8
0.122854,0.063365,0.053252,0.216909,0,3
0.083591,0.043902,0.033961,0.142193,0.010057,5.5
0.096079,0.055417,0.040013,0.180259,0,4
0.074122,0.042259,0.030003,0.13071,0.018176,5.5
0.096648,0.038422,0.020496,0.200963,0.01104,6
0.124969,0.069403,0.05054,0.229906,0.008541,3
1.058726,0.495226,0.310207,1.665733,0.011095,7
0.127175,0.070741,0.050457,0.227121,0.004545,3
0.093041,0.038528,0.025091,0.165394,0.001175,6
0.056447,0.020817,0.012447,0.104715,0.010767,5.5
0.097728,0.055508,0.040783,0.167592,0.00514,4
0.087728,0.045849,0.036016,0.163214,0.025947,5.5
0.08195,0.034898,0.020091,0.172471,0.023224,6
0.076443,0.033815,0.025223,0.131909,0.003004,6
0.078724,0.04223,0.034924,0.143689,0.026572,5.5

