1.195658,0.580631,0.352325,1.848187,0.008346,7
0.078245,0.040601,0.030779,0.13078,0.004656,4
0.084313,0.035427,0.027086,0.155218,0.004788,6
1.124966,0.520833,0.327728,1.892303,0.013858,7
0.088154,0.024486,0.017096,0.168464,0.014419,6
0.090076,0.035556,0.019618,0.176821,0.004291,6
0.575058,0.254217,0.155991,1.176083,0.012036,5
1.127066,0.531661,0.329845,1.854227,0.001106,7
1.249232,0.589909,0.362852,2.010983,0.00726,7
0.08459,0.03894,0.02295,0.184666,0.018729,6
0.110772,0.065455,0.046448,0.163224,0.004664,3
0.466649,0.145972,0.066648,1.151376,0.007,8
0.096648,0.038422,0.020496,0.200963,0.01104,6
0.141337,0.079413,0.055197,0.239291,0.004559,3
0.113904,0.054353,0.045424,0.166851,0.002341,3
0.134921,0.075966,0.059039,0.242917,0.003827,3
0.449325,0.212829,0.125515,0.989024,0.007812,5
0.124969,0.069403,0.05054,0.229906,0.008541,3
0.486063,0.158886,0.078832,1.213506,0.002177,8
0.086458,0.027824,0.011665,0.197936,0,6
0.068657,0.028685,0.015338,0.101884,0.005707,5.5
0.470061,0.217064,0.125235,1.036551,0.008385,5
0.064206,0.02446,0.01324,0.10831,0.006344,6

