0.124627,0.072137,0.058723,0.205092,0.01105,3
0.447773,0.196761,0.128532,0.961449,0.016112,5
0.078786,0.04852,0.034558,0.150413,0.017918,5.5
0.449325,0.212829,0.125515,0.989024,0.007812,5
0.389557,0.176761,0.101596,0.88701,0,5
1.223158,0.598887,0.363547,1.860963,0.004532,7
0.083591,0.043902,0.033961,0.142193,0.010057,5.5
0.102578,0.044342,0.034474,0.174827,0.005458,6
0.14657,0.058803,0.041325,0.2156,0.024809,6
0.101523,0.048633,0.034215,0.170032,0.029596,6
0.084862,0.045845,0.031859,0.157591,0.015652,5.5
1.105962,0.536626,0.346441,1.78188,0.007361,7
0.458637,0.194094,0.108228,0.981416,0.013385,5
0.368226,0.128844,0.068092,0.903918,0.011046,8
0.078245,0.040601,0.030779,0.13078,0.004656,4
0.093041,0.038528,0.025091,0.165394,0.001175,6
0.064206,0.02446,0.01324,0.10831,0.006344,6
1.141943,0.550283,0.353,1.70838,0.012588,7
0.13027,0.077793,0.058084,0.218062,0.00588,3
0.08459,0.03894,0.02295,0.184666,0.018729,6
0.102941,0.049061,0.032065,0.192278,0.003896,6
0.529624,0.234337,0.146432,1.107666,0.019812,5
0.953216,0.436292,0.274958,1.569635,0.021674,7

