0.585117,0.263327,0.166667,1.226129,0.013621,5
0.429876,0.148507,0.08685,1.073875,0.009748,8
0.475607,0.213675,0.118461,1.034212,0.010923,5
0.175081,0.099138,0.088792,0.200064,0.006308,6.5
0.088154,0.024486,0.017096,0.168464,0.014419,6
0.185724,0.105866,0.091736,0.196229,0.022232,6.5
0.110618,0.066606,0.054306,0.191696,0.01527,3
0.08956,0.048168,0.036551,0.169256,0.021784,5.5
0.110424,0.053957,0.039957,0.190236,0.033603,6
1.236374,0.604811,0.374794,1.915566,0.006649,7
0.097074,0.049343,0.034547,0.163198,0.00317,6
0.063239,0.030559,0.016546,0.129967,0.018409,5.5
0.060982,0.024092,0.015409,0.084481,0,6
0.07914,0.044172,0.031027,0.134996,0.006787,4
0.891168,0.405719,0.259335,1.541271,0.006121,7
0.090956,0.049939,0.032417,0.163462,0.013108,5.5
1.129655,0.5,0.2976,1.652623,0.004774,7
0.431788,0.143021,0.072045,1.081477,0.006137,8
0.075543,0.043354,0.030845,0.127341,0.006067,4
1.058726,0.495226,0.310207,1.665733,0.011095,7
0.085144,0.04195,0.022135,0.185329,0.012191,6
0.430708,0.144071,0.072673,1.100621,0.00364,8
0.113455,0.06941,0.046308,0.207923,0.004869,3

