0.122358,0.073809,0.051445,0.231869,0.004079,3
0.108811,0.052897,0.04097,0.188579,0.001803,6
0.092612,0.032587,0.015613,0.193858,0.014777,6
0.098145,0.033423,0.018896,0.217322,0.003331,6
0.066354,0.030354,0.019081,0.106394,0.007103,6
0.090076,0.035556,0.019618,0.176821,0.004291,6
0.068295,0.034441,0.027675,0.120267,0.008781,4
0.155614,0.095364,0.077822,0.280692,0.010015,3
0.080859,0.036129,0.025025,0.124318,0.000588,6
0.141337,0.079413,0.055197,0.239291,0.004559,3
0.470588,0.20737,0.11713,1.011039,0.008354,5
0.068657,0.028685,0.015338,0.101884,0.005707,5.5
0.199179,0.125597,0.107636,0.267773,0.008575,6.5
0.111601,0.067687,0.054891,0.191765,0.008706,3
0.125438,0.076491,0.055303,0.228963,0.004159,3
0.471575,0.211467,0.123053,1.040839,0.001772,5
0.084058,0.035529,0.020711,0.134834,0.003745,6
0.097728,0.055508,0.040783,0.167592,0.00514,4
0.080247,0.047599,0.034461,0.139049,0.003909,4
0.074569,0.039952,0.022066,0.159396,0.017485,6
0.486063,0.158886,0.078832,1.213506,0.002177,8
1.171999,0.574146,0.362479,1.849385,0.005572,7
0.160759,0.102099,0.086925,0.191664,0.005159,6.5

