0.894635,0.410201,0.254739,1.484449,0.005752,7
0.078786,0.04852,0.034558,0.150413,0.017918,5.5
0.111601,0.067687,0.054891,0.191765,0.008706,3
0.470061,0.217064,0.125235,1.036551,0.008385,5
0.142314,0.084588,0.051978,0.232508,0.004035,3
0.094158,0.037871,0.023179,0.202717,0.012589,6
0.529624,0.234337,0.146432,1.107666,0.019812,5
0.458065,0.216478,0.137515,0.983654,0.014889,5
1.112132,0.535387,0.342139,1.813448,0.00997,7
0.079007,0.042196,0.029348,0.134077,0.012404,4
1.141943,0.550283,0.353,1.70838,0.012588,7
0.07914,0.044172,0.031027,0.134996,0.006787,4
0.402674,0.178542,0.108249,0.88265,0.005791,5
0.092612,0.032587,0.015613,0.193858,0.014777,6
0.096328,0.058224,0.038536,0.175334,0.037851,4
0.113239,0.068119,0.054558,0.187739,0.014788,3
1.058726,0.495226,0.310207,1.665733,0.011095,7
0.59493,0.263179,0.164974,1.206109,0.012346,5
0.064206,0.02446,0.01324,0.10831,0.006344,6
0.532001,0.21547,0.131286,1.035135,0.004057,5
0.107868,0.050332,0.036119,0.182098,0.002366,6
0.445151,0.199438,0.110945,0.976996,0.011917,5
0.0907,0.050648,0.036274,0.154726,0.012688,5.5

