0.180234,0.110113,0.089972,0.200061,0.005733,6.5
0.141337,0.079413,0.055197,0.239291,0.004559,3
1.223158,0.598887,0.363547,1.860963,0.004532,7
0.470588,0.20737,0.11713,1.011039,0.008354,5
0.089608,0.054191,0.036632,0.174045,0.009023,4
0.193097,0.122935,0.109346,0.227865,0.018182,6.5
1.169175,0.560573,0.357501,1.75308,0.012286,7
0.496273,0.159895,0.079009,1.244861,0.002028,8
0.190461,0.120615,0.099745,0.218406,0.019983,6.5
0.080824,0.044353,0.030511,0.148742,0.007165,5.5
0.064206,0.02446,0.01324,0.10831,0.006344,6
1.102639,0.538398,0.340996,1.778776,0.003317,7
0.202276,0.1247,0.105244,0.238529,0.006656,6.5
0.079254,0.040717,0.024791,0.165821,0.026801,6
0.080859,0.036129,0.025025,0.124318,0.000588,6
0.447773,0.196761,0.128532,0.961449,0.016112,5
1.03119,0.47828,0.296725,1.627946,0.008416,7
0.065769,0.031005,0.019838,0.093005,0.001748,6
0.133197,0.079913,0.060447,0.263403,0.006963,3
1.165527,0.576425,0.36089,1.775675,0.006189,7
0.199179,0.125597,0.107636,0.267773,0.008575,6.5
0.079007,0.042196,0.029348,0.134077,0.012404,4
0.551161,0.242653,0.147755,1.115954,0.005005,5

