0.078786,0.04852,0.034558,0.150413,0.017918,5.5
0.090417,0.027172,0.013826,0.2,0.005415,6
0.086391,0.031875,0.016149,0.193497,0.008907,6
0.471575,0.211467,0.123053,1.040839,0.001772,5
0.060982,0.024092,0.015409,0.084481,0,6
0.098145,0.033423,0.018896,0.217322,0.003331,6
0.184336,0.111323,0.093444,0.218354,0.001625,6.5
0.064206,0.02446,0.01324,0.10831,0.006344,6
0.431788,0.143021,0.072045,1.081477,0.006137,8
0.07914,0.044172,0.031027,0.134996,0.006787,4
0.147415,0.090176,0.082038,0.161063,0.010736,6.5
1.168191,0.559586,0.355128,1.746733,0.006369,7
0.134268,0.080142,0.057782,0.237307,0.003038,3
0.0907,0.050648,0.036274,0.154726,0.012688,5.5
0.078724,0.04223,0.034924,0.143689,0.026572,5.5
0.863985,0.400954,0.245464,1.460957,0.00545,7
0.068295,0.034441,0.027675,0.120267,0.008781,4
0.402674,0.178542,0.108249,0.88265,0.005791,5
0.127175,0.070741,0.050457,0.227121,0.004545,3
0.496273,0.159895,0.079009,1.244861,0.002028,8
0.09429,0.04215,0.029085,0.168421,0.044227,6
1.125035,0.535931,0.334997,1.671854,0.001099,7
0.117762,0.073036,0.056538,0.208036,0.011373,3

