0.575058,0.254217,0.155991,1.176083,0.012036,5
0.121164,0.066222,0.055052,0.217329,0.009878,3
1.129655,0.5,0.2976,1.652623,0.004774,7
0.533024,0.235964,0.152959,1.081158,0.014065,5
0.065587,0.031187,0.020639,0.091601,0.004631,6
0.193097,0.122935,0.109346,0.227865,0.018182,6.5
1.223158,0.598887,0.363547,1.860963,0.004532,7
1.142623,0.531532,0.334604,1.942518,0.016237,7
0.079812,0.038477,0.025609,0.159192,0.010378,6
1.165094,0.559601,0.358124,1.724786,0.009619,7
1.112132,0.535387,0.342139,1.813448,0.00997,7
0.09714,0.056338,0.040065,0.181542,0.003965,4
0.08459,0.03894,0.02295,0.184666,0.018729,6
0.042515,0.011458,0.008123,0.082882,0.01204,5.5
0.142314,0.084588,0.051978,0.232508,0.004035,3
0.186723,0.117876,0.100741,0.238782,0.00169,6.5
0.085144,0.04195,0.022135,0.185329,0.012191,6
1.06934,0.482403,0.28752,1.540497,0.002906,7
0.074847,0.037368,0.024428,0.141325,0.018456,5.5
0.080824,0.044353,0.030511,0.148742,0.007165,5.5
0.083591,0.043902,0.033961,0.142193,0.010057,5.5
0.093041,0.038528,0.025091,0.165394,0.001175,6
0.078245,0.040601,0.030779,0.13078,0.004656,4

