0.0907,0.050648,0.036274,0.154726,0.012688,5.5
0.430603,0.192676,0.114856,0.939248,0.006664,5
0.093604,0.031399,0.020143,0.198639,0.012132,6
0.07702,0.039447,0.029837,0.133674,0.008829,4
0.096079,0.055417,0.040013,0.180259,0,4
0.084862,0.045845,0.031859,0.157591,0.015652,5.5
0.074569,0.039952,0.022066,0.159396,0.017485,6
1.133315,0.543488,0.349563,1.701137,0.013821,7
0.080859,0.036129,0.025025,0.124318,0.000588,6
0.063239,0.030559,0.016546,0.129967,0.018409,5.5
0.117762,0.073036,0.056538,0.208036,0.011373,3
0.086761,0.04083,0.028125,0.153415,0.010148,6
0.429876,0.148507,0.08685,1.073875,0.009748,8
0.185724,0.105866,0.091736,0.196229,0.022232,6.5
0.180058,0.111271,0.094408,0.211003,0.007733,6.5
0.466649,0.145972,0.066648,1.151376,0.007,8
0.566921,0.251483,0.144012,1.114592,0.004343,5
0.124969,0.069403,0.05054,0.229906,0.008541,3
0.093933,0.044765,0.036575,0.174603,0.00832,6
0.449325,0.212829,0.125515,0.989024,0.007812,5
0.486063,0.158886,0.078832,1.213506,0.002177,8
0.470588,0.20737,0.11713,1.011039,0.008354,5
0.088788,0.053011,0.03128,0.151913,0.000754,4

