0.130603,0.08098,0.055138,0.231563,0.002245,3
0.389557,0.176761,0.101596,0.88701,0,5
0.078786,0.04852,0.034558,0.150413,0.017918,5.5
0.368226,0.128844,0.068092,0.903918,0.011046,8
0.13027,0.077793,0.058084,0.218062,0.00588,3
0.080247,0.047599,0.034461,0.139049,0.003909,4
0.405763,0.185661,0.110043,0.917283,0.008163,5
0.113455,0.06941,0.046308,0.207923,0.004869,3
0.111944,0.071693,0.056039,0.182057,0.006012,3
1.165527,0.576425,0.36089,1.775675,0.006189,7
0.430708,0.144071,0.072673,1.100621,0.00364,8
0.125755,0.076752,0.058039,0.237909,0.007255,3
0.110772,0.065455,0.046448,0.163224,0.004664,3
0.086391,0.031875,0.016149,0.193497,0.008907,6
0.125186,0.07888,0.053537,0.230729,0.00337,3
0.083651,0.04288,0.031346,0.13716,0.005039,4
0.40698,0.145149,0.082078,0.992126,0.012357,8
0.077953,0.04026,0.025689,0.140028,0.010396,6
0.093573,0.047581,0.030581,0.197978,0.016428,6
0.085144,0.04195,0.022135,0.185329,0.012191,6
0.0907,0.050648,0.036274,0.154726,0.012688,5.5
0.08956,0.048168,0.036551,0.169256,0.021784,5.5
0.117704,0.067106,0.044679,0.20801,0.005612,3

